Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Age,Partner,Family_Size,Age_Category,MntTotal,Cluster
1958.0,Post Graduated,61331.0,1,1,42.0,534.0,5.0,47.0,0.0,5.0,41.0,5.0,11.0,1.0,6.0,8.0,0,0,0,0,0,0.0,3,11,0,2,65.0,Not Partner,3,Elderly,632.0,2
1969.0,Graduated,73448.0,0,0,10.0,236.0,106.0,189.0,23.0,41.0,130.0,1.0,7.0,2.0,9.0,4.0,0,0,0,0,0,0.0,3,11,0,0,54.0,Partner,2,Adult,725.0,0
1964.0,Post Graduated,41551.0,1,1,51.0,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,2,59.0,Partner,4,Adult,279.0,2
1967.0,Post Graduated,62981.0,0,0,21.0,796.0,14.0,590.0,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0,1,0,0,0,0.0,3,11,0,0,56.0,Partner,2,Adult,1482.0,3
1976.0,Not Graduated,9548.0,1,0,31.0,1.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Not Partner,2,Adult,30.0,1
1959.0,Post Graduated,33762.0,2,1,61.0,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,3,64.0,Partner,5,Elderly,106.0,1
1973.0,Post Graduated,35860.0,1,1,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1,0,0,0,0,0.0,3,11,1,2,50.0,Not Partner,3,Adult,49.0,1
1965.0,Post Graduated,36921.0,1,1,74.0,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,58.0,Not Partner,3,Adult,38.0,2
1992.0,Post Graduated,92859.0,0,0,46.0,962.0,61.0,915.0,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0,0,0,0,0,0.0,3,11,0,0,31.0,Not Partner,1,Adult,2071.0,2
1976.0,Post Graduated,65104.0,0,1,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0,0,0,0,0,0.0,3,11,1,1,47.0,Partner,3,Adult,1053.0,2
1962.0,Graduated,86111.0,0,0,73.0,399.0,28.0,756.0,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0,0,0,0,0,0.0,3,11,0,0,61.0,Partner,2,Elderly,1385.0,4
1974.0,Post Graduated,68352.0,0,1,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Not Partner,2,Adult,871.0,2
1988.0,Graduated,41883.0,1,0,13.0,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,35.0,Partner,3,Adult,312.0,2
1976.0,Graduated,59809.0,0,2,36.0,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0,0,0,0,0,0.0,3,11,0,2,47.0,Partner,4,Adult,877.0,0
1975.0,Graduated,23957.0,1,0,47.0,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,1,1,48.0,Partner,3,Adult,68.0,4
1981.0,Graduated,38547.0,1,0,49.0,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,1,42.0,Partner,3,Adult,22.0,1
1973.0,Graduated,35688.0,2,1,94.0,73.0,3.0,90.0,12.0,1.0,32.0,7.0,4.0,1.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,3,50.0,Partner,5,Adult,211.0,0
1966.0,Post Graduated,49605.0,0,0,65.0,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0,0,0,0,0,0.0,3,11,0,0,57.0,Partner,2,Adult,127.0,4
1953.0,Post Graduated,59354.0,0,2,59.0,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0,0,0,0,0,0.0,3,11,0,2,70.0,Partner,4,Elderly,459.0,2
1969.0,Graduated,65747.0,0,1,96.0,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0,1,0,0,0,0.0,3,11,0,1,54.0,Partner,3,Adult,460.0,3
1972.0,Graduated,46344.0,0,1,28.0,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0,0,0,0,0,0.0,3,11,0,1,51.0,Partner,3,Adult,429.0,0
1988.0,Graduated,34176.0,1,0,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0,0,0,0,0,0.0,3,11,0,1,35.0,Not Partner,2,Adult,89.0,2
1952.0,Post Graduated,61010.0,0,1,57.0,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0,0,0,0,0,0.0,3,11,0,1,71.0,Partner,3,Elderly,1021.0,1
1949.0,Graduated,69372.0,0,0,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0,1,1,0,0,0.0,3,11,1,0,74.0,Partner,2,Elderly,1381.0,0
1958.0,Graduated,49967.0,0,1,4.0,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0,0,0,0,0,0.0,3,11,0,1,65.0,Not Partner,2,Elderly,306.0,0
1978.0,Graduated,60199.0,1,2,49.0,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0,0,0,0,0,0.0,3,11,0,3,45.0,Not Partner,4,Adult,18.0,0
1977.0,Graduated,55375.0,0,1,3.0,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Partner,3,Adult,162.0,1
1955.0,Graduated,80317.0,0,0,64.0,536.0,11.0,387.0,149.0,91.0,57.0,1.0,3.0,4.0,10.0,1.0,0,0,0,0,0,0.0,3,11,0,0,68.0,Not Partner,1,Elderly,1231.0,1
1958.0,Post Graduated,30523.0,2,1,0.0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,3,65.0,Not Partner,4,Elderly,13.0,1
1945.0,Post Graduated,70356.0,0,0,20.0,1285.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0,0,0,0,0,0.0,3,11,0,0,78.0,Partner,2,Elderly,1642.0,1
1984.0,Graduated,23228.0,1,0,91.0,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,1,39.0,Partner,3,Adult,121.0,1
1975.0,Post Graduated,74165.0,0,0,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0,0,0,0,0,0.0,3,11,0,0,48.0,Not Partner,1,Adult,1293.0,4
1973.0,Post Graduated,94458.79999999999,0,1,98.0,20.0,2.0,915.0,1.0,2.0,1.0,10.0,0.0,10.610000000000127,2.0,1.0,0,0,0,0,0,0.0,3,11,0,1,50.0,Partner,3,Adult,941.0,2
1966.0,Graduated,43482.0,2,1,83.0,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0,0,0,0,0,0.0,3,11,0,3,57.0,Partner,5,Adult,88.0,2
1953.0,Graduated,62551.0,0,0,27.0,125.0,16.0,98.0,134.0,21.0,27.0,1.0,6.0,7.0,4.0,3.0,1,0,0,0,0,0.0,3,11,0,0,70.0,Not Partner,1,Elderly,421.0,1
1959.0,Graduated,52332.0,0,0,63.0,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0,1,0,0,0,0.0,3,11,0,0,64.0,Not Partner,1,Elderly,259.0,1
1988.0,Graduated,66951.0,0,0,46.0,277.0,162.0,305.0,173.0,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0,0,0,0,0,0.0,3,11,0,0,35.0,Not Partner,1,Adult,1117.0,2
1957.0,Graduated,26091.0,1,1,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,2,66.0,Partner,4,Elderly,89.0,1
1965.0,Graduated,33456.0,1,1,58.0,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,58.0,Partner,4,Adult,36.0,3
1982.0,Graduated,28718.0,1,0,78.0,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,41.0,Partner,3,Adult,57.0,2
1970.0,Graduated,50447.0,2,0,4.0,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,2,53.0,Partner,4,Adult,148.0,1
1959.0,Post Graduated,53537.0,1,1,17.0,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,2,64.0,Partner,4,Elderly,93.0,3
1967.0,Graduated,52074.0,0,1,77.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,1,0,0,0,0,0.0,3,11,0,1,56.0,Not Partner,2,Adult,119.0,3
1975.0,Post Graduated,80427.0,0,1,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Partner,3,Adult,1835.0,4
1948.0,Post Graduated,83837.0,0,0,79.0,847.0,66.0,119.0,86.0,89.0,111.0,1.0,9.0,10.0,5.0,4.0,0,1,0,1,0,0.0,3,11,1,0,75.0,Partner,2,Elderly,1318.0,2
1970.0,Post Graduated,38853.0,1,1,90.0,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,53.0,Partner,4,Adult,45.0,2
1959.0,Graduated,38285.0,2,1,96.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,0,0,0,0,0.0,3,11,0,3,64.0,Partner,5,Elderly,10.0,1
1951.0,Graduated,78497.0,0,0,44.0,207.0,26.0,447.0,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,0,0,0,1,0,0.0,3,11,0,0,72.0,Partner,2,Elderly,978.0,3
1976.0,Post Graduated,51650.0,0,1,81.0,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,191.0,2
1988.0,Graduated,16248.0,1,0,77.0,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,35.0,Partner,3,Adult,57.0,4
1946.0,Post Graduated,66835.0,0,0,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0,0,0,0,0,0.0,3,11,0,0,77.0,Partner,2,Elderly,1033.0,1
1984.0,Post Graduated,30477.0,1,0,16.0,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,39.0,Partner,3,Adult,66.0,2
1961.0,Not Graduated,28249.0,0,0,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,0,62.0,Partner,2,Elderly,43.0,1
1983.0,Graduated,25271.0,1,0,45.0,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,0,0,0,0,0,0.0,3,11,0,1,40.0,Partner,3,Adult,50.0,2
1970.0,Post Graduated,32303.0,0,1,63.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,1,53.0,Not Partner,2,Adult,39.0,2
1966.0,Graduated,61286.0,0,1,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0,0,0,0,0,0.0,3,11,0,1,57.0,Partner,3,Adult,608.0,2
1976.0,Graduated,74068.0,0,0,14.0,783.0,30.0,537.0,140.0,76.0,15.0,1.0,4.0,10.0,9.0,2.0,0,0,0,0,0,0.0,3,11,0,0,47.0,Partner,2,Adult,1581.0,4
1964.0,Post Graduated,45759.0,1,1,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,59.0,Partner,4,Adult,68.0,0
1978.0,Not Graduated,24882.0,1,0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1,0,0,0,0,0.0,3,11,0,1,45.0,Partner,3,Adult,80.0,0
1989.0,Post Graduated,66973.0,0,0,98.0,466.0,22.0,432.0,147.0,113.0,102.0,1.0,8.0,7.0,12.0,3.0,0,0,0,0,0,0.0,3,11,0,0,34.0,Partner,2,Adult,1282.0,0
1945.0,Graduated,36640.0,1,0,98.0,15.0,6.0,8.0,7.0,4.0,25.0,1.0,2.0,1.0,2.0,5.0,0,0,0,0,0,0.0,3,11,0,1,78.0,Not Partner,2,Elderly,65.0,2
1988.0,Graduated,38872.0,1,0,93.0,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,35.0,Partner,3,Adult,91.0,4
1973.0,Graduated,51148.0,1,1,38.0,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,0,0,0,0,0,0.0,3,11,0,2,50.0,Partner,4,Adult,315.0,3
1977.0,Graduated,31353.0,1,1,24.0,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,2,46.0,Partner,4,Adult,31.0,1
1980.0,Post Graduated,69661.0,0,0,80.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,0,0,0,0,0,0.0,3,11,0,0,43.0,Partner,2,Adult,834.0,0
1954.0,Graduated,80067.0,0,0,82.0,519.0,17.0,813.0,27.0,173.0,51.0,1.0,4.0,6.0,6.0,2.0,0,0,1,0,0,0.0,3,11,0,0,69.0,Partner,2,Elderly,1600.0,1
1954.0,Graduated,86718.0,0,0,20.0,344.0,172.0,482.0,50.0,33.0,172.0,1.0,5.0,6.0,5.0,2.0,0,0,0,0,0,0.0,3,11,0,0,69.0,Partner,2,Elderly,1253.0,0
1973.0,Post Graduated,46854.0,1,1,81.0,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,1,0,0,0,0,0.0,3,11,1,2,50.0,Not Partner,3,Adult,263.0,1
1952.0,Graduated,69142.0,0,1,50.0,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,0,1,0,0,0,0.0,3,11,0,1,71.0,Not Partner,2,Elderly,535.0,2
1968.0,Graduated,75922.0,0,0,60.0,265.0,138.0,553.0,224.0,23.0,92.0,1.0,4.0,4.0,9.0,1.0,0,0,0,0,0,0.0,3,11,0,0,55.0,Not Partner,1,Adult,1295.0,1
1978.0,Graduated,63693.0,0,1,63.0,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9.0,6.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Not Partner,2,Adult,1150.0,2
1977.0,Post Graduated,94458.79999999999,0,0,54.0,763.0,29.0,138.0,76.0,176.0,58.0,0.0,7.0,9.0,10.0,4.0,0,1,1,1,0,0.0,3,11,1,0,46.0,Partner,2,Adult,1240.0,2
1965.0,Post Graduated,40637.0,1,1,72.0,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,58.0,Not Partner,3,Adult,38.0,2
1984.0,Post Graduated,18890.0,0,0,5.0,6.0,4.0,2.0,7.0,2.0,15.0,1.0,0.0,1.0,2.0,6.0,1,0,0,0,0,0.0,3,11,1,0,39.0,Not Partner,1,Adult,36.0,4
1988.0,Graduated,29604.0,1,0,88.0,7.0,6.0,13.0,7.0,6.0,14.0,1.0,1.0,0.0,3.0,9.0,1,0,0,0,0,0.0,3,11,0,1,35.0,Partner,3,Adult,53.0,2
1963.0,Post Graduated,48721.0,1,1,50.0,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5.0,6.0,0,0,0,0,0,0.0,3,11,0,2,60.0,Not Partner,3,Adult,293.0,4
1966.0,Graduated,44794.0,0,1,98.0,54.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,57.0,Partner,3,Adult,65.0,2
1954.0,Graduated,64497.0,0,1,17.0,1170.0,48.0,320.0,42.0,32.0,192.0,5.0,11.0,4.0,9.0,8.0,1,0,0,0,0,0.0,3,11,1,1,69.0,Not Partner,2,Elderly,1804.0,1
1956.0,Graduated,46097.0,0,1,11.0,72.0,24.0,68.0,65.0,4.0,8.0,5.0,3.0,1.0,6.0,4.0,0,0,0,0,0,0.0,3,11,0,1,67.0,Partner,3,Elderly,241.0,2
1954.0,Graduated,77972.0,0,0,18.0,613.0,22.0,319.0,33.0,102.0,12.0,1.0,4.0,6.0,9.0,1.0,0,0,0,0,0,0.0,3,11,0,0,69.0,Partner,2,Elderly,1101.0,2
1968.0,Post Graduated,44377.0,1,1,70.0,224.0,0.0,30.0,0.0,0.0,10.0,8.0,5.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,2,55.0,Partner,4,Adult,264.0,1
1974.0,Post Graduated,46014.0,1,1,21.0,410.0,0.0,59.0,19.0,9.0,44.0,10.0,7.0,1.0,8.0,7.0,0,0,0,0,0,0.0,3,11,0,2,49.0,Partner,4,Adult,541.0,0
1985.0,Graduated,70951.0,0,0,66.0,239.0,10.0,554.0,226.22000000000025,87.0,54.0,1.0,3.0,4.0,9.0,1.0,0,0,0,0,0,0.0,3,11,0,0,38.0,Partner,2,Adult,1170.2200000000003,1
1977.0,Graduated,41443.0,1,0,79.0,171.0,7.0,171.0,25.0,19.0,89.0,6.0,8.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Partner,3,Adult,482.0,2
1978.0,Graduated,52195.0,2,1,2.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,3,45.0,Not Partner,4,Adult,17.0,0
1948.0,Post Graduated,83790.0,0,0,81.0,1076.0,16.0,417.0,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,0,1,1,0,0,0.0,3,11,0,0,75.0,Partner,2,Elderly,1615.0,2
1954.0,Post Graduated,44551.0,0,1,24.0,182.0,4.0,33.0,0.0,0.0,66.0,2.0,4.0,1.0,5.0,7.0,0,0,0,0,0,0.0,3,11,0,1,69.0,Not Partner,2,Elderly,285.0,1
1980.0,Graduated,69508.0,1,0,48.0,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,0,0,0,0,0,0.0,3,11,0,1,43.0,Partner,3,Adult,1135.0,4
1988.0,Graduated,45204.0,1,0,93.0,30.0,11.0,25.0,29.0,1.0,18.0,1.0,1.0,1.0,4.0,3.0,0,0,0,0,0,0.0,3,11,0,1,35.0,Partner,3,Adult,114.0,0
1969.0,Graduated,72460.0,0,0,56.0,377.0,10.0,540.0,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,0,0,0,0,0,0.0,3,11,0,0,54.0,Partner,2,Adult,1047.0,1
1970.0,Post Graduated,77622.0,0,2,3.0,520.0,7.0,154.0,19.0,0.0,14.0,2.0,6.0,3.0,11.0,3.0,0,0,0,0,0,0.0,3,11,0,2,53.0,Partner,4,Adult,714.0,3
1980.0,Post Graduated,30732.0,1,0,44.0,155.0,1.0,25.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,1,43.0,Partner,3,Adult,185.0,2
1962.0,Graduated,63887.0,0,1,38.0,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,0,0,0,0,0,0.0,3,11,0,1,61.0,Not Partner,2,Elderly,1245.0,3
1978.0,Graduated,42011.0,1,0,46.0,131.0,0.0,16.0,2.0,1.0,39.0,4.0,3.0,1.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Partner,3,Adult,189.0,3
1976.0,Graduated,51369.0,0,1,84.0,297.0,7.0,79.0,0.0,11.0,182.0,2.0,8.0,2.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,576.0,0
1952.0,Graduated,51537.0,0,1,27.0,787.0,20.0,204.0,0.0,0.0,92.0,3.0,2.0,2.0,11.0,8.0,0,0,0,0,0,0.0,3,11,0,1,71.0,Not Partner,2,Elderly,1103.0,3
1972.0,Post Graduated,79930.0,0,0,72.0,792.0,86.0,740.0,67.0,51.0,17.0,1.0,3.0,5.0,8.0,2.0,0,0,0,0,0,0.0,3,11,0,0,51.0,Partner,2,Adult,1753.0,4
1986.0,Post Graduated,34320.0,1,0,66.0,4.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,1,37.0,Partner,3,Adult,17.0,0
1966.0,Graduated,37070.0,1,1,30.0,231.0,7.0,137.0,4.0,15.0,39.0,9.0,5.0,1.0,8.0,7.0,0,0,0,0,0,0.0,3,11,1,2,57.0,Not Partner,3,Adult,433.0,2
1962.0,Graduated,81975.0,0,1,2.0,983.0,76.0,184.0,180.0,138.0,27.0,1.0,6.0,3.0,4.0,7.0,0,0,1,0,0,0.0,3,11,0,1,61.0,Not Partner,2,Elderly,1588.0,4
1971.0,Graduated,38590.0,1,0,65.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Partner,3,Adult,22.0,2
1951.0,Graduated,15033.0,0,0,37.0,1.0,4.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0,0,0,0,0,0.0,3,11,0,0,72.0,Not Partner,1,Elderly,20.0,2
1965.0,Post Graduated,62745.0,0,1,89.0,562.0,21.0,464.0,28.0,10.0,32.0,3.0,7.0,8.0,11.0,5.0,0,0,0,0,0,0.0,3,11,0,1,58.0,Partner,3,Adult,1117.0,1
1975.0,Graduated,22212.0,1,0,49.0,5.0,9.0,20.0,6.0,8.0,21.0,2.0,2.0,0.0,4.0,6.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Partner,3,Adult,69.0,2
1982.0,Post Graduated,23661.0,1,0,46.0,18.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,41.0,Partner,3,Adult,23.0,2
1958.0,Post Graduated,79761.0,0,1,32.0,415.0,5.0,124.0,15.0,35.0,11.0,1.0,5.0,2.0,11.0,3.0,0,0,0,0,0,0.0,3,11,0,1,65.0,Not Partner,2,Elderly,605.0,2
1973.0,Graduated,7579.200000000001,1,0,54.0,5.0,3.0,10.0,12.0,7.0,20.0,4.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,50.0,Not Partner,2,Adult,57.0,2
1945.0,Graduated,60182.0,0,1,23.0,8.0,0.0,5.0,7.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0,0,0,0,0,0.0,3,11,0,1,78.0,Not Partner,2,Elderly,22.0,4
1968.0,Graduated,73455.0,0,0,98.0,901.0,61.0,757.0,186.0,163.0,20.0,1.0,6.0,5.0,10.0,3.0,0,1,0,0,0,0.0,3,11,0,0,55.0,Not Partner,1,Adult,2088.0,4
1958.0,Graduated,64961.0,0,1,97.0,382.0,114.0,276.0,75.0,124.0,38.0,2.0,6.0,4.0,4.0,3.0,0,0,0,0,0,0.0,3,11,0,1,65.0,Partner,3,Elderly,1009.0,0
1971.0,Graduated,22804.0,1,0,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Not Partner,2,Adult,26.0,1
1990.0,Graduated,73687.0,0,0,8.0,559.0,153.0,503.0,218.0,13.0,181.0,1.0,3.0,9.0,9.0,2.0,0,0,0,1,0,0.0,3,11,1,0,33.0,Partner,2,Adult,1627.0,2
1958.0,Graduated,61074.0,0,1,37.0,789.0,0.0,133.0,0.0,28.0,152.0,7.0,11.0,5.0,8.0,7.0,0,0,0,0,0,0.0,3,11,0,1,65.0,Partner,3,Elderly,1102.0,4
1964.0,Post Graduated,31686.0,1,1,31.0,11.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,2,59.0,Partner,4,Adult,17.0,2
1972.0,Graduated,80134.0,1,0,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,0,1,1,1,0,0.0,3,11,1,1,51.0,Partner,3,Adult,1690.0,0
1953.0,Graduated,75027.0,0,1,74.0,925.0,64.0,179.0,133.0,12.0,77.0,2.0,9.0,4.0,6.0,5.0,0,0,0,0,0,0.0,3,11,0,1,70.0,Partner,3,Elderly,1390.0,3
1988.0,Post Graduated,67546.0,0,0,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0,0,0,0,0,0.0,3,11,0,0,35.0,Partner,2,Adult,2126.0,4
1969.0,Post Graduated,65176.0,0,1,57.0,960.0,28.0,183.0,220.0,70.0,70.0,4.0,9.0,6.0,6.0,6.0,0,0,0,0,0,0.0,3,11,0,1,54.0,Partner,3,Adult,1531.0,3
1975.0,Post Graduated,31160.0,1,0,59.0,16.0,3.0,25.0,6.0,1.0,13.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Not Partner,2,Adult,64.0,0
1985.0,Graduated,29938.0,1,0,52.0,3.0,3.0,7.0,0.0,2.0,11.0,2.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,38.0,Not Partner,2,Adult,26.0,1
1974.0,Graduated,94458.79999999999,0,0,5.0,168.0,148.0,444.0,32.0,172.0,148.0,1.0,6.0,9.0,13.0,2.0,0,1,1,1,1,0.0,3,11,1,0,49.0,Not Partner,1,Adult,1112.0,1
1958.0,Graduated,26490.0,0,0,92.0,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5.0,6.0,0,0,0,0,0,0.0,3,11,0,0,65.0,Partner,2,Elderly,210.0,1
1967.0,Graduated,75702.0,1,1,77.0,650.0,28.0,353.0,45.0,42.0,30.0,5.0,4.0,6.0,11.0,8.0,0,0,0,0,0,0.0,3,11,0,2,56.0,Partner,4,Adult,1148.0,1
